,geoLocation,relativeDistance,AscensionNum,countryCode,continentCode
1451,"England, United Kingdom",8867.493844177403,SHEF-C7928,gb,EU
1452,"England, United Kingdom",8867.493844177403,SHEF-CB10E,gb,EU
1453,"England, United Kingdom",8867.493844177403,SHEF-CFFF1,gb,EU
1454,"广州市, 广东省, 中国",836.4381226251407,GZMU0095,cn,AS
1455,Eesti,7082.374431365721,ChVir4293,ee,EU
1456,United States,11406.681274993123,MD-HP00106,us,NA
1457,United States,11406.681274993123,MD-HP00031,us,NA
1458,United States,11406.681274993123,DC-HP00122,us,NA
1459,Kenya,8575.417011290368,NIC_488,ke,AF
1460,Kenya,8575.417011290368,C1625,ke,AF
1461,Kenya,8575.417011290368,C2801,ke,AF
1462,Kenya,8575.417011290368,P515,ke,AF
1463,عمان,5774.657052869425,RESP-20-2181,om,AS
1464,Uruguay,19065.603966254414,UY-NYUMC868,uy,SA
1465,عمان,5774.657052869425,RESP-20-4252,om,AS
1466,ประเทศไทย,2221.3670613531704,Bangkok-CONI-0094,th,AS
1467,India,3646.652871997778,TG-CCMB-L1024,in,AS
1468,India,3646.652871997778,TG-CCMB-L276-P1,in,AS
1469,India,3646.652871997778,GJ-GBRC140,in,AS
1470,عمان,5774.657052869425,205031572,om,AS
1471,België / Belgique / Belgien,8658.929809902107,Rega-0328190,be,EU
1472,België / Belgique / Belgien,8658.929809902107,Rega-0327215,be,EU
1473,België / Belgique / Belgien,8658.929809902107,Rega-0329240,be,EU
1474,België / Belgique / Belgien,8658.929809902107,Rega-0319265,be,EU
1475,United States,11406.681274993123,CA-SR0379,us,NA
1476,تونس,9371.740267019555,MHT_1,tn,AF
1477,"England, United Kingdom",8867.493844177403,BRIS-12AC1A,gb,EU
1478,"England, United Kingdom",8867.493844177403,BRIS-12A98C,gb,EU
1479,"England, United Kingdom",8867.493844177403,BRIS-12AAB6,gb,EU
1480,"England, United Kingdom",8867.493844177403,BRIS-12A8AD,gb,EU
1481,"England, United Kingdom",8867.493844177403,BRIS-12A38E,gb,EU
1482,"England, United Kingdom",8867.493844177403,BRIS-12A4D6,gb,EU
1483,"England, United Kingdom",8867.493844177403,BRIS-129AD5,gb,EU
1484,"England, United Kingdom",8867.493844177403,BRIS-12ACB0,gb,EU
1485,"England, United Kingdom",8867.493844177403,BRIS-12AF6C,gb,EU
1486,"England, United Kingdom",8867.493844177403,CAMB-1B1489,gb,EU
1487,"England, United Kingdom",8867.493844177403,CAMB-1B1559,gb,EU
1488,"England, United Kingdom",8867.493844177403,NORT-2892E9,gb,EU
1489,"England, United Kingdom",8867.493844177403,NORT-2890B2,gb,EU
1490,"England, United Kingdom",8867.493844177403,NORT-288FE3,gb,EU
1491,"England, United Kingdom",8867.493844177403,NORT-289322,gb,EU
1492,"England, United Kingdom",8867.493844177403,NORT-289119,gb,EU
1493,"England, United Kingdom",8867.493844177403,NORT-2892F8,gb,EU
1494,"England, United Kingdom",8867.493844177403,BRIS-1295E3,gb,EU
1495,"England, United Kingdom",8867.493844177403,BRIS-128FE6,gb,EU
1496,"England, United Kingdom",8867.493844177403,BRIS-1294D7,gb,EU
1497,"England, United Kingdom",8867.493844177403,BRIS-1292BF,gb,EU
1498,"England, United Kingdom",8867.493844177403,BRIS-128DBF,gb,EU
1499,"England, United Kingdom",8867.493844177403,BRIS-129316,gb,EU
1500,"England, United Kingdom",8867.493844177403,BRIS-1286B4,gb,EU
1501,"England, United Kingdom",8867.493844177403,BRIS-1266A7,gb,EU
1502,"England, United Kingdom",8867.493844177403,BRIS-126285,gb,EU
1503,"England, United Kingdom",8867.493844177403,BRIS-1262C1,gb,EU
1504,"England, United Kingdom",8867.493844177403,BRIS-126971,gb,EU
1505,"England, United Kingdom",8867.493844177403,BRIS-126E27,gb,EU
1506,"England, United Kingdom",8867.493844177403,BRIS-126856,gb,EU
1507,"England, United Kingdom",8867.493844177403,BRIS-12611F,gb,EU
1508,"England, United Kingdom",8867.493844177403,BRIS-126DB1,gb,EU
1509,"Scotland, United Kingdom",8715.221803674902,GCVR-1739EE,gb,EU
1510,"Scotland, United Kingdom",8715.221803674902,GCVR-1739FD,gb,EU
1511,"Scotland, United Kingdom",8715.221803674902,GCVR-172D98,gb,EU
1512,"England, United Kingdom",8867.493844177403,CAMB-1B10FE,gb,EU
1513,"England, United Kingdom",8867.493844177403,CAMB-1B12BC,gb,EU
1514,"England, United Kingdom",8867.493844177403,CAMB-1AFCA4,gb,EU
1515,"England, United Kingdom",8867.493844177403,CAMB-1B02DB,gb,EU
1516,"England, United Kingdom",8867.493844177403,CAMB-1AF07B,gb,EU
1517,"England, United Kingdom",8867.493844177403,CAMB-1AF15A,gb,EU
1518,,0.0,NIRE-FAB17,tr,AS
1519,,0.0,NIRE-FC9B1,tr,AS
1520,,0.0,NIRE-FC6D8,tr,AS
1521,"England, United Kingdom",8867.493844177403,CAMB-1AE610,gb,EU
1522,"England, United Kingdom",8867.493844177403,CAMB-1ADE91,gb,EU
1523,"England, United Kingdom",8867.493844177403,CAMB-1AE1C4,gb,EU
1524,"England, United Kingdom",8867.493844177403,CAMB-1AE8CF,gb,EU
1525,"Scotland, United Kingdom",8715.221803674902,GCVR-1705A1,gb,EU
1526,"Scotland, United Kingdom",8715.221803674902,GCVR-170C9D,gb,EU
1527,"Scotland, United Kingdom",8715.221803674902,GCVR-170B81,gb,EU
1528,"Scotland, United Kingdom",8715.221803674902,GCVR-170592,gb,EU
1529,"Scotland, United Kingdom",8715.221803674902,GCVR-170F94,gb,EU
1530,"Scotland, United Kingdom",8715.221803674902,GCVR-170398,gb,EU
1531,"Scotland, United Kingdom",8715.221803674902,GCVR-170B54,gb,EU
1532,"Scotland, United Kingdom",8715.221803674902,GCVR-170969,gb,EU
1533,"Scotland, United Kingdom",8715.221803674902,GCVR-1711AC,gb,EU
1534,Canada,9129.4733398851,ON_QGLO-017,ca,NA
1535,Lëtzebuerg,8622.851048280945,LNS6387933,lu,EU
1536,India,3646.652871997778,DL-MaxCov0025-CSIR-IGIB,in,AS
1537,India,3646.652871997778,DL-MaxCov0050-CSIR-IGIB,in,AS
1538,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,10792.250167320852,6899,ma,AF
1539,United States,11406.681274993123,MI-MDHHS-SC20470,us,NA
1540,United States,11406.681274993123,MI-MDHHS-SC20496,us,NA
1541,United States,11406.681274993123,MN-MDH-70,us,NA
1542,Italia,8612.950944345428,LOM-INMI-13221,it,EU
1543,United States,11406.681274993123,MA-MGH-00485,us,NA
1544,United States,11406.681274993123,MA-MGH-00661,us,NA
1545,United States,11406.681274993123,MA-MGH-00264,us,NA
1546,United States,11406.681274993123,MA-MGH-00488,us,NA
1547,United States,11406.681274993123,MA-MGH-00280,us,NA
1548,United States,11406.681274993123,MA-MGH-00431,us,NA
1549,United States,11406.681274993123,MA-MGH-00306,us,NA
1550,United States,11406.681274993123,MA-MGH-00566,us,NA
1551,United States,11406.681274993123,MA-MGH-00062,us,NA
1552,United States,11406.681274993123,MA-MGH-00056,us,NA
1553,United States,11406.681274993123,MA-MGH-00261,us,NA
1554,United States,11406.681274993123,MA-MGH-00468,us,NA
1555,United States,11406.681274993123,MA-MGH-00200,us,NA
1556,United States,11406.681274993123,MA-MGH-00245,us,NA
1557,United States,11406.681274993123,MA-MGH-00537,us,NA
1558,United States,11406.681274993123,MI-MDHHS-SC20518,us,NA
1559,United States,11406.681274993123,MI-MDHHS-SC20543,us,NA
1560,Canada,9129.4733398851,BC_18111443,ca,NA
1561,Nederland,8482.642646220407,Friesland_20,nl,EU
1562,Nederland,8482.642646220407,NA_494,nl,EU
1563,Nederland,8482.642646220407,NA_519,nl,EU
1564,Nederland,8482.642646220407,NA_547,nl,EU
1565,Nederland,8482.642646220407,NA_578,nl,EU
1566,Nederland,8482.642646220407,NA_604,nl,EU
1567,Nederland,8482.642646220407,NoordHolland_11,nl,EU
1568,Nederland,8482.642646220407,Overijssel_28,nl,EU
1569,Nederland,8482.642646220407,Flevoland_8,nl,EU
1570,Nederland,8482.642646220407,Gelderland_106,nl,EU
1571,Nederland,8482.642646220407,Gelderland_132,nl,EU
1572,Nederland,8482.642646220407,Gelderland_157,nl,EU
1573,Nederland,8482.642646220407,Gelderland_42,nl,EU
1574,Nederland,8482.642646220407,Gelderland_68,nl,EU
1575,Nederland,8482.642646220407,Gelderland_93,nl,EU
1576,Nederland,8482.642646220407,Limburg_29,nl,EU
1577,Nederland,8482.642646220407,Limburg_54,nl,EU
1578,Nederland,8482.642646220407,NA_632,nl,EU
1579,Nederland,8482.642646220407,NA_657,nl,EU
1580,Nederland,8482.642646220407,NA_682,nl,EU
1581,Nederland,8482.642646220407,NA_707,nl,EU
1582,Nederland,8482.642646220407,NoordBrabant_132,nl,EU
1583,Nederland,8482.642646220407,NoordBrabant_157,nl,EU
1584,Nederland,8482.642646220407,NoordHolland_27,nl,EU
1585,Nederland,8482.642646220407,Utrecht_44,nl,EU
1586,Nederland,8482.642646220407,Zeeland_29,nl,EU
1587,Nederland,8482.642646220407,ZuidHolland_119,nl,EU
1588,Nederland,8482.642646220407,ZuidHolland_144,nl,EU
1589,Nederland,8482.642646220407,ZuidHolland_170,nl,EU
1590,Nederland,8482.642646220407,ZuidHolland_195,nl,EU
1591,Nederland,8482.642646220407,ZuidHolland_220,nl,EU
1592,United States,11406.681274993123,CT-UW-6594,us,NA
1593,United States,11406.681274993123,WA-UW-5781,us,NA
1594,United States,11406.681274993123,WA-UW-10108,us,NA
1595,India,3646.652871997778,GJ-GBRC160b,in,AS
1596,"England, United Kingdom",8867.493844177403,BIRM-5F5A9,gb,EU
1597,"England, United Kingdom",8867.493844177403,BIRM-5FF8D,gb,EU
1598,"England, United Kingdom",8867.493844177403,CAMB-1B3681,gb,EU
1599,"Scotland, United Kingdom",8715.221803674902,CVR2925,gb,EU
1600,"Scotland, United Kingdom",8715.221803674902,CVR3008,gb,EU
1601,"Scotland, United Kingdom",8715.221803674902,CVR3056,gb,EU
1602,"Scotland, United Kingdom",8715.221803674902,CVR3084,gb,EU
1603,"Scotland, United Kingdom",8715.221803674902,CVR3120,gb,EU
1604,"Scotland, United Kingdom",8715.221803674902,EDB4534,gb,EU
1605,"Scotland, United Kingdom",8715.221803674902,EDB5464,gb,EU
1606,"England, United Kingdom",8867.493844177403,LOND-D6A8D,gb,EU
1607,"England, United Kingdom",8867.493844177403,NORT-2854E7,gb,EU
1608,"England, United Kingdom",8867.493844177403,NORW-E90A3,gb,EU
1609,"England, United Kingdom",8867.493844177403,NORW-E9A69,gb,EU
1610,"England, United Kingdom",8867.493844177403,NORW-EA7DA,gb,EU
1611,"England, United Kingdom",8867.493844177403,NORW-EB2C9,gb,EU
1612,"England, United Kingdom",8867.493844177403,NOTT-111751,gb,EU
1613,"England, United Kingdom",8867.493844177403,NOTT-11192E,gb,EU
1614,"England, United Kingdom",8867.493844177403,NOTT-111B82,gb,EU
1615,"England, United Kingdom",8867.493844177403,PORT-2CFD5F,gb,EU
1616,"England, United Kingdom",8867.493844177403,SHEF-C50BC,gb,EU
1617,"England, United Kingdom",8867.493844177403,SHEF-C99BD,gb,EU
1618,"England, United Kingdom",8867.493844177403,SHEF-CE62A,gb,EU
1619,বাংলাদেশ,2457.2801551714333,BCSIR-NILMRC-003,bd,AS
1620,België / Belgique / Belgien,8658.929809902107,GC-0328313,be,EU
1621,België / Belgique / Belgien,8658.929809902107,HJ-0328338,be,EU
1622,België / Belgique / Belgien,8658.929809902107,MFM-0330363,be,EU
1623,België / Belgique / Belgien,8658.929809902107,VSPE-0328388,be,EU
1624,België / Belgique / Belgien,8658.929809902107,PS-0408413,be,EU
1625,Singapore,3433.7261988786736,174,sg,AS
1626,Singapore,3433.7261988786736,199,sg,AS
1627,Singapore,3433.7261988786736,224,sg,AS
1628,Singapore,3433.7261988786736,249,sg,AS
1629,Singapore,3433.7261988786736,274,sg,AS
1630,Singapore,3433.7261988786736,299,sg,AS
1631,日本,2396.2127103130756,TKY10459,jp,AS
1632,,0.0,ChVir7365,bd,AS
1633,United States,11406.681274993123,MI-MDHHS-SC20565,us,NA
1634,United States,11406.681274993123,MI-MDHHS-SC20590,us,NA
1635,United States,11406.681274993123,MI-MDHHS-SC20615,us,NA
1636,United States,11406.681274993123,MI-MDHHS-SC20640,us,NA
1637,Canada,9129.4733398851,BC_19431931,ca,NA
1638,Canada,9129.4733398851,BC_21084910,ca,NA
1639,Canada,9129.4733398851,BC_21446719,ca,NA
1640,Canada,9129.4733398851,BC_22946611,ca,NA
1641,United States,11406.681274993123,MN-MDH-1043,us,NA
1642,United States,11406.681274993123,CO-WYPHL-00082,us,NA
1643,United States,11406.681274993123,WY-WYPHL-00046,us,NA
1644,United States,11406.681274993123,WY-WYPHL-00071,us,NA
1645,United States,11406.681274993123,WY-WYPHL-00098,us,NA
1646,India,3646.652871997778,OR-ILSCV12751,in,AS
1647,India,3646.652871997778,OR-ILSCV15937,in,AS
1648,India,3646.652871997778,OR-ILSCV19156,in,AS
1649,India,3646.652871997778,OR-ILSCV27412,in,AS
1650,United States,11406.681274993123,VA-DCLS-0349,us,NA
1651,United States,11406.681274993123,CT-Yale-203,us,NA
1652,United States,11406.681274993123,CT-Yale-233,us,NA
1653,Canada,9129.4733398851,BC_24234949,ca,NA
1654,Canada,9129.4733398851,BC_25593681,ca,NA
1655,Canada,9129.4733398851,BC_26656159,ca,NA
1656,United States,11406.681274993123,LA-BIE-029,us,NA
1657,United States,11406.681274993123,WA-S835,us,NA
1658,United States,11406.681274993123,WA-S860,us,NA
1659,United States,11406.681274993123,WA-S890,us,NA
1660,United States,11406.681274993123,WA-S915,us,NA
1661,United States,11406.681274993123,WA-S940,us,NA
1662,United States,11406.681274993123,WA-S967,us,NA
1663,United States,11406.681274993123,WA-S1001,us,NA
1664,United States,11406.681274993123,WA-S1026,us,NA
1665,United States,11406.681274993123,WA-S1051,us,NA
1666,United States,11406.681274993123,WA-S1076,us,NA
1667,United States,11406.681274993123,WA-S1101,us,NA
1668,United States,11406.681274993123,WA-S1126,us,NA
1669,United States,11406.681274993123,WA-S1151,us,NA
1670,United States,11406.681274993123,WA-S1176,us,NA
1671,United States,11406.681274993123,WA-S1201,us,NA
1672,"绍兴市, 浙江省, 中国",606.1838462388625,01,cn,AS
1673,Canada,9129.4733398851,QC_AI5,ca,NA
1674,Canada,9129.4733398851,QC_AT7,ca,NA
1675,Canada,9129.4733398851,QC_BC3,ca,NA
1676,Canada,9129.4733398851,ON_MU-S679,ca,NA
1677,Canada,9129.4733398851,ON-UHTC_0011,ca,NA
1678,Canada,9129.4733398851,ON-UHTC_0057,ca,NA
1679,België / Belgique / Belgien,8658.929809902107,MA-0406273,be,EU
1680,臺灣,988.4990144010466,CGMH-CGU-29,tw,AS
1681,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,Tygerberg_24,za,AF
1682,বাংলাদেশ,2457.2801551714333,BCSIR-NILMRC-084,bd,AS
1683,"England, United Kingdom",8867.493844177403,20094061404,gb,EU
1684,"England, United Kingdom",8867.493844177403,20099068104,gb,EU
1685,"England, United Kingdom",8867.493844177403,20100000604,gb,EU
1686,"England, United Kingdom",8867.493844177403,20102000402,gb,EU
1687,"England, United Kingdom",8867.493844177403,20102007004,gb,EU
1688,"England, United Kingdom",8867.493844177403,201040036,gb,EU
1689,"England, United Kingdom",8867.493844177403,201040154,gb,EU
1690,"England, United Kingdom",8867.493844177403,201060014,gb,EU
1691,"England, United Kingdom",8867.493844177403,201060056,gb,EU
1692,"England, United Kingdom",8867.493844177403,201061439,gb,EU
1693,"England, United Kingdom",8867.493844177403,201080031,gb,EU
1694,"England, United Kingdom",8867.493844177403,201080077,gb,EU
1695,"England, United Kingdom",8867.493844177403,20108152504,gb,EU
1696,"England, United Kingdom",8867.493844177403,20109003104,gb,EU
1697,"England, United Kingdom",8867.493844177403,20109008704,gb,EU
1698,"England, United Kingdom",8867.493844177403,20109041804,gb,EU
1699,"England, United Kingdom",8867.493844177403,201090537,gb,EU
1700,"England, United Kingdom",8867.493844177403,201090958,gb,EU
1701,"England, United Kingdom",8867.493844177403,201100059,gb,EU
1702,"England, United Kingdom",8867.493844177403,201101382,gb,EU
1703,"England, United Kingdom",8867.493844177403,201121125,gb,EU
1704,"England, United Kingdom",8867.493844177403,201140058,gb,EU
1705,"England, United Kingdom",8867.493844177403,201140442,gb,EU
1706,"England, United Kingdom",8867.493844177403,201141522,gb,EU
1707,"England, United Kingdom",8867.493844177403,201160068,gb,EU
1708,"England, United Kingdom",8867.493844177403,201160962,gb,EU
1709,"England, United Kingdom",8867.493844177403,201161375,gb,EU
1710,"England, United Kingdom",8867.493844177403,201161595,gb,EU
1711,"England, United Kingdom",8867.493844177403,20118012004,gb,EU
1712,"England, United Kingdom",8867.493844177403,20118041904,gb,EU
1713,"England, United Kingdom",8867.493844177403,20118060904,gb,EU
1714,"England, United Kingdom",8867.493844177403,20118124504,gb,EU
1715,"England, United Kingdom",8867.493844177403,20118158504,gb,EU
1716,"England, United Kingdom",8867.493844177403,20119002504,gb,EU
1717,"England, United Kingdom",8867.493844177403,20119025604,gb,EU
1718,"England, United Kingdom",8867.493844177403,20119041304,gb,EU
1719,"England, United Kingdom",8867.493844177403,20119062704,gb,EU
1720,"England, United Kingdom",8867.493844177403,20119079904,gb,EU
1721,"England, United Kingdom",8867.493844177403,20119094404,gb,EU
1722,"England, United Kingdom",8867.493844177403,20120036704,gb,EU
1723,"England, United Kingdom",8867.493844177403,20169006004,gb,EU
1724,"England, United Kingdom",8867.493844177403,20169021004,gb,EU
1725,"England, United Kingdom",8867.493844177403,20169034804,gb,EU
1726,"England, United Kingdom",8867.493844177403,20170000304,gb,EU
1727,"England, United Kingdom",8867.493844177403,20170036204,gb,EU
1728,"England, United Kingdom",8867.493844177403,20172000304,gb,EU
1729,"England, United Kingdom",8867.493844177403,20172027504,gb,EU
1730,"England, United Kingdom",8867.493844177403,20172055204,gb,EU
1731,"England, United Kingdom",8867.493844177403,20174004404,gb,EU
1732,"England, United Kingdom",8867.493844177403,20176039504,gb,EU
1733,"England, United Kingdom",8867.493844177403,20180031404,gb,EU
1734,"England, United Kingdom",8867.493844177403,20184129604,gb,EU
1735,"England, United Kingdom",8867.493844177403,20186106204,gb,EU
1736,"England, United Kingdom",8867.493844177403,20188064104,gb,EU
1737,"England, United Kingdom",8867.493844177403,20189054101,gb,EU
1738,"England, United Kingdom",8867.493844177403,20189158801,gb,EU
1739,"England, United Kingdom",8867.493844177403,20190042401,gb,EU
1740,"England, United Kingdom",8867.493844177403,20194041601,gb,EU
1741,"England, United Kingdom",8867.493844177403,20198040004,gb,EU
1742,"England, United Kingdom",8867.493844177403,20206035304,gb,EU
1743,Canada,9129.4733398851,Qc-L00240788,ca,NA
1744,"England, United Kingdom",8867.493844177403,20186120904,gb,EU
1745,"England, United Kingdom",8867.493844177403,20122007006,gb,EU
1746,"England, United Kingdom",8867.493844177403,20122069904,gb,EU
1747,"England, United Kingdom",8867.493844177403,20124012804,gb,EU
1748,"England, United Kingdom",8867.493844177403,201340243,gb,EU
1749,"England, United Kingdom",8867.493844177403,201380236,gb,EU
1750,"England, United Kingdom",8867.493844177403,20139069704,gb,EU
1751,"England, United Kingdom",8867.493844177403,20140064604,gb,EU
1752,"England, United Kingdom",8867.493844177403,201420073,gb,EU
1753,"England, United Kingdom",8867.493844177403,20142024504,gb,EU
1754,"England, United Kingdom",8867.493844177403,20142130904,gb,EU
1755,"England, United Kingdom",8867.493844177403,201440210,gb,EU
1756,"England, United Kingdom",8867.493844177403,20144076604,gb,EU
1757,"England, United Kingdom",8867.493844177403,20148034804,gb,EU
1758,"England, United Kingdom",8867.493844177403,20149002304,gb,EU
1759,"England, United Kingdom",8867.493844177403,20149005504,gb,EU
1760,"England, United Kingdom",8867.493844177403,20149008304,gb,EU
1761,"England, United Kingdom",8867.493844177403,20149014604,gb,EU
1762,"England, United Kingdom",8867.493844177403,20149034604,gb,EU
1763,"England, United Kingdom",8867.493844177403,20149053504,gb,EU
1764,"England, United Kingdom",8867.493844177403,20152054104,gb,EU
1765,"England, United Kingdom",8867.493844177403,20154074604,gb,EU
1766,"England, United Kingdom",8867.493844177403,20156001904,gb,EU
1767,"England, United Kingdom",8867.493844177403,20156041004,gb,EU
1768,"England, United Kingdom",8867.493844177403,20156049704,gb,EU
1769,"England, United Kingdom",8867.493844177403,201580190,gb,EU
1770,"England, United Kingdom",8867.493844177403,201620024,gb,EU
1771,"England, United Kingdom",8867.493844177403,20162011104,gb,EU
1772,"England, United Kingdom",8867.493844177403,201640058,gb,EU
1773,"England, United Kingdom",8867.493844177403,20164065904,gb,EU
1774,"England, United Kingdom",8867.493844177403,20164082704,gb,EU
1775,"England, United Kingdom",8867.493844177403,20166005604,gb,EU
1776,"England, United Kingdom",8867.493844177403,20166014404,gb,EU
1777,"England, United Kingdom",8867.493844177403,20166061704,gb,EU
1778,"England, United Kingdom",8867.493844177403,20166072004,gb,EU
1779,"England, United Kingdom",8867.493844177403,20168033004,gb,EU
1780,বাংলাদেশ,2457.2801551714333,BCSIR-NILMRC-076,bd,AS
